Sr no,Country,Area (ha),No of trees,Longitude,Latitude,Google Maps Link
1366,Indonesia,305,39650,97.63498983,4.796160423,"https://www.google.com/maps?q=4.79616042343042,97.6349898281167"
1367,Indonesia,357,46410,97.60051863,4.796061196,"https://www.google.com/maps?q=4.79606119616853,97.6005186329691"
1368,Indonesia,6350,825500,97.72429481,4.843083793,"https://www.google.com/maps?q=4.84308379277196,97.7242948123959"
1369,Indonesia,1632,212160,97.65358859,4.811951855,"https://www.google.com/maps?q=4.8119518551053,97.6535885917005"
1370,Indonesia,105,13650,95.99346803,4.94809826,"https://www.google.com/maps?q=4.9480982599797,95.9934680345032"
1371,Indonesia,10845,1409850,96.45427388,3.87893094,"https://www.google.com/maps?q=3.87893094037817,96.4542738763993"
1372,Indonesia,89,11570,97.55799658,3.978351945,"https://www.google.com/maps?q=3.97835194460117,97.5579965838695"
1373,Indonesia,105,13650,95.58755246,4.785640027,"https://www.google.com/maps?q=4.78564002682822,95.5875524639474"
1374,Indonesia,566,73580,97.92993577,2.33320546,"https://www.google.com/maps?q=2.33320545980738,97.9299357702574"
1375,Indonesia,6640,863200,97.93246202,4.234365284,"https://www.google.com/maps?q=4.23436528441528,97.9324620197788"
1376,Indonesia,4842,629460,95.43187944,4.940957912,"https://www.google.com/maps?q=4.94095791167125,95.4318794402842"
1377,Indonesia,0,0,95.99809672,4.952508714,"https://www.google.com/maps?q=4.95250871357492,95.9980967152644"
1378,Indonesia,7237,940810,97.99986684,2.720013587,"https://www.google.com/maps?q=2.7200135873829,97.9998668392281"
1379,Indonesia,5383,699790,95.97319858,4.507410974,"https://www.google.com/maps?q=4.50741097427334,95.9731985778268"
1380,Indonesia,3185,414050,96.2516757,4.45470037,"https://www.google.com/maps?q=4.4547003701515,96.2516757030539"
1381,Indonesia,2680,348400,96.17866296,4.47964611,"https://www.google.com/maps?q=4.47964610984701,96.1786629623583"
1382,Indonesia,3659,475670,96.08909411,4.461848074,"https://www.google.com/maps?q=4.46184807449948,96.089094112934"
1383,Indonesia,1518,197340,97.80010599,4.671564296,"https://www.google.com/maps?q=4.67156429635031,97.8001059915985"
1384,Indonesia,1940,252200,96.53108197,4.053437608,"https://www.google.com/maps?q=4.05343760801406,96.531081970642"
1385,Indonesia,410,53300,97.90807001,2.558998937,"https://www.google.com/maps?q=2.55899893714251,97.9080700135813"
1386,Indonesia,4000,520000,99.81884434,-0.1136793842,"https://www.google.com/maps?q=-0.113679384163067,99.8188443416569"
1387,Indonesia,4299,558870,101.6307908,-1.434854214,"https://www.google.com/maps?q=-1.43485421399303,101.630790836563"
1388,Indonesia,10583,1375790,101.0195614,-0.8230468848,"https://www.google.com/maps?q=-0.823046884763734,101.019561350856"
1389,Indonesia,744,96720,101.3198698,-0.7736629153,"https://www.google.com/maps?q=-0.773662915291878,101.319869790534"
1390,Indonesia,4257,553410,101.3583842,-0.7599917224,"https://www.google.com/maps?q=-0.759991722380804,101.358384155478"
1391,Indonesia,23,2990,101.297138,-0.7612169446,"https://www.google.com/maps?q=-0.761216944585493,101.297137961591"
1392,Indonesia,2,260,101.3233692,-0.7860550457,"https://www.google.com/maps?q=-0.786055045720046,101.323369196853"
1393,Indonesia,0,0,101.3006046,-0.7697166107,"https://www.google.com/maps?q=-0.769716610680264,101.300604554998"
1394,Indonesia,0,0,101.3270978,-0.7897043819,"https://www.google.com/maps?q=-0.789704381877074,101.327097756452"
1395,Indonesia,588,76440,100.0425241,-0.1009809181,"https://www.google.com/maps?q=-0.100980918066819,100.042524114572"
1396,Indonesia,1554,202020,100.8536387,-2.156535954,"https://www.google.com/maps?q=-2.15653595355609,100.853638683721"
1397,Indonesia,5676,737880,100.8990125,-2.157374735,"https://www.google.com/maps?q=-2.15737473498185,100.899012495379"
1398,Indonesia,0,0,99.71783623,0.06654232829,"https://www.google.com/maps?q=0.06654232829014,99.717836230623"
1399,Indonesia,0,0,99.64854413,0.1145948998,"https://www.google.com/maps?q=0.114594899816351,99.6485441329106"
1400,Indonesia,1334,173420,100.8942961,-1.962002644,"https://www.google.com/maps?q=-1.96200264392748,100.894296133837"
1401,Indonesia,2680,348400,100.9287542,-1.888920043,"https://www.google.com/maps?q=-1.88892004349892,100.928754246523"
1402,Indonesia,2095,272350,99.95782839,-0.1592618838,"https://www.google.com/maps?q=-0.159261883795316,99.9578283867407"
1403,Indonesia,4659,605670,101.000209,-2.235648114,"https://www.google.com/maps?q=-2.23564811409359,101.000208999569"
1404,Indonesia,3364,437320,101.4324905,-0.8569110955,"https://www.google.com/maps?q=-0.856911095455824,101.432490523742"
1405,Indonesia,1750,227500,101.579247,-0.8871359027,"https://www.google.com/maps?q=-0.887135902679479,101.57924702079"
1406,Indonesia,1235,160550,101.6091947,-0.9412907763,"https://www.google.com/maps?q=-0.941290776254638,101.609194708108"
1407,Indonesia,6736,875680,101.6488093,-1.332902133,"https://www.google.com/maps?q=-1.332902133136,101.648809278222"
1408,Indonesia,8306,1079780,101.2746986,-1.063626763,"https://www.google.com/maps?q=-1.06362676268943,101.274698619978"
1409,Indonesia,2369,307970,99.72062769,0.1938599861,"https://www.google.com/maps?q=0.193859986070589,99.7206276900332"
1410,Indonesia,23362,3037060,101.8136921,-3.005968003,"https://www.google.com/maps?q=-3.00596800291953,101.813692095189"
1411,Indonesia,11233,1460290,101.6833742,-3.079509056,"https://www.google.com/maps?q=-3.07950905586675,101.68337418956"
1412,Indonesia,5521,717730,101.8475944,-3.113896577,"https://www.google.com/maps?q=-3.1138965773654,101.847594447965"
1413,Indonesia,4561,592930,101.8673471,-3.087444196,"https://www.google.com/maps?q=-3.08744419557344,101.867347060666"
1414,Indonesia,23362,3037060,101.8136921,-3.005968003,"https://www.google.com/maps?q=-3.00596800291953,101.813692095189"
1415,Indonesia,11233,1460290,101.6833742,-3.079509056,"https://www.google.com/maps?q=-3.07950905586675,101.68337418956"
1416,Indonesia,2679,348270,101.6127295,-3.008771122,"https://www.google.com/maps?q=-3.008771121889,101.612729498007"
1417,Indonesia,7534,979420,102.2370415,-5.354516691,"https://www.google.com/maps?q=-5.35451669069999,102.237041525642"
1418,Indonesia,4269,554970,101.5418921,-2.943673987,"https://www.google.com/maps?q=-2.9436739866656,101.541892121224"
1419,Indonesia,1076,139880,101.9454891,-3.29536541,"https://www.google.com/maps?q=-3.29536540991876,101.945489107639"
1420,Indonesia,3207,416910,101.9584185,-3.16043376,"https://www.google.com/maps?q=-3.16043376040036,101.958418547591"
1421,Indonesia,1528,198640,101.4354377,-2.758839004,"https://www.google.com/maps?q=-2.75883900420754,101.435437707273"
1422,Indonesia,15181,1973530,101.9458394,-3.396932351,"https://www.google.com/maps?q=-3.39693235062859,101.945839360415"
1423,Indonesia,474,61620,102.308519,-3.953023968,"https://www.google.com/maps?q=-3.95302396786335,102.308519037195"
1424,Indonesia,1008,131040,102.0076192,-3.204900345,"https://www.google.com/maps?q=-3.20490034450535,102.007619221755"
1425,Indonesia,8688,1129440,101.9927314,-3.24865163,"https://www.google.com/maps?q=-3.24865162986716,101.99273141748"
1426,Indonesia,1915,248950,101.9533468,-3.260087759,"https://www.google.com/maps?q=-3.26008775893202,101.95334676724"
1427,Indonesia,8719,1133470,102.8265766,-4.192488795,"https://www.google.com/maps?q=-4.19248879523959,102.82657655941"
1428,Indonesia,16753,2177890,101.8036918,-3.18775151,"https://www.google.com/maps?q=-3.18775151015227,101.803691847524"
1429,Indonesia,2679,348270,101.6127295,-3.008771122,"https://www.google.com/maps?q=-3.008771121889,101.612729498007"
1430,Indonesia,7534,979420,102.2370415,-5.354516691,"https://www.google.com/maps?q=-5.35451669069999,102.237041525642"
1431,Indonesia,4269,554970,101.5418921,-2.943673987,"https://www.google.com/maps?q=-2.94367398665806,101.541892121221"
1432,Indonesia,1076,139880,101.9454891,-3.29536541,"https://www.google.com/maps?q=-3.29536540992113,101.945489107636"
1433,Indonesia,3207,416910,101.9584185,-3.16043376,"https://www.google.com/maps?q=-3.16043376042241,101.958418547589"
1434,Indonesia,1528,198640,101.4354377,-2.758839004,"https://www.google.com/maps?q=-2.75883900420754,101.435437707273"
1435,Indonesia,15181,1973530,101.9458394,-3.396932351,"https://www.google.com/maps?q=-3.39693235062859,101.945839360415"
1436,Indonesia,474,61620,102.308519,-3.953023968,"https://www.google.com/maps?q=-3.95302396786335,102.308519037195"
1437,Indonesia,1008,131040,102.0076192,-3.204900345,"https://www.google.com/maps?q=-3.20490034450535,102.007619221755"
1438,Indonesia,8688,1129440,101.9927314,-3.24865163,"https://www.google.com/maps?q=-3.2486516298956,101.992731417492"
1439,Indonesia,1915,248950,101.9533468,-3.260087759,"https://www.google.com/maps?q=-3.26008775904895,101.953346767264"
1440,Indonesia,8719,1133470,102.8265766,-4.192488795,"https://www.google.com/maps?q=-4.19248879523959,102.82657655941"
1441,Indonesia,16753,2177890,101.8036918,-3.18775151,"https://www.google.com/maps?q=-3.18775151015227,101.803691847524"
1442,Indonesia,5521,717730,101.8475944,-3.113896577,"https://www.google.com/maps?q=-3.1138965773654,101.847594447965"
1443,Indonesia,4561,592930,101.8673471,-3.087444196,"https://www.google.com/maps?q=-3.08744419557344,101.867347060666"
1444,Indonesia,3423,444990,100.0691881,2.130154589,"https://www.google.com/maps?q=2.13015458851558,100.069188050637"
1445,Indonesia,11153,1449890,100.2894435,2.066728753,"https://www.google.com/maps?q=2.06672875253853,100.289443549337"
1446,Indonesia,5456,709280,99.95702293,1.641229491,"https://www.google.com/maps?q=1.64122949144864,99.9570229330407"
1447,Indonesia,9132,1187160,100.2523673,1.601652527,"https://www.google.com/maps?q=1.60165252718282,100.252367331249"
1448,Indonesia,4637,602810,98.82230983,1.508723974,"https://www.google.com/maps?q=1.50872397388216,98.8223098274996"
1449,Indonesia,3256,423280,98.92058031,1.467125225,"https://www.google.com/maps?q=1.46712522452202,98.9205803082352"
1450,Indonesia,16994,2209220,100.0520869,0.972560602,"https://www.google.com/maps?q=0.972560601998653,100.052086879078"
1451,Indonesia,3475,451750,99.11059418,0.6971886992,"https://www.google.com/maps?q=0.697188699209152,99.11059418131"
1452,Indonesia,1328,172640,99.25704071,0.5949915596,"https://www.google.com/maps?q=0.59499155961455,99.2570407058592"
1453,Indonesia,1056,137280,99.17724122,0.4093297307,"https://www.google.com/maps?q=0.40932973066136,99.1772412181291"
1454,Indonesia,255,33150,99.17878029,0.381144168,"https://www.google.com/maps?q=0.381144168025145,99.1787802905475"
1455,Indonesia,8317,1081210,100.1585815,2.269996804,"https://www.google.com/maps?q=2.26999680412089,100.158581539574"
1456,Indonesia,8,1040,99.8018783,2.40741268,"https://www.google.com/maps?q=2.40741268045037,99.8018783035259"
1457,Indonesia,7838,1018940,100.2738413,2.327332508,"https://www.google.com/maps?q=2.32733250821676,100.273841326306"
1458,Indonesia,4,520,99.82844361,2.392053377,"https://www.google.com/maps?q=2.39205337682567,99.8284436102147"
1459,Indonesia,12,1560,99.82961572,2.385186221,"https://www.google.com/maps?q=2.38518622054534,99.8296157249208"
1460,Indonesia,4,520,99.83493445,2.386102473,"https://www.google.com/maps?q=2.38610247251872,99.8349344544116"
1461,Indonesia,3,390,99.82896208,2.382172264,"https://www.google.com/maps?q=2.38217226387318,99.8289620817741"
1462,Indonesia,3364,437320,100.1701115,2.30050119,"https://www.google.com/maps?q=2.30050119038517,100.170111510418"
1463,Indonesia,5246,681980,100.1272493,2.212918392,"https://www.google.com/maps?q=2.21291839199289,100.127249349263"
1464,Indonesia,5685,739050,98.19749124,2.13853384,"https://www.google.com/maps?q=2.13853384046753,98.1974912361675"
1465,Indonesia,1302,169260,100.0959291,2.154977997,"https://www.google.com/maps?q=2.15497799679417,100.095929139589"
1466,Indonesia,1416,184080,99.62695218,2.293161947,"https://www.google.com/maps?q=2.29316194733047,99.626952182875"
1467,Indonesia,1043,135590,99.70359257,2.303027377,"https://www.google.com/maps?q=2.30302737711103,99.7035925693675"
1468,Indonesia,308,40040,98.19347896,3.961531311,"https://www.google.com/maps?q=3.96153131063407,98.1934789632225"
1469,Indonesia,5297,688610,99.4322714,3.009270126,"https://www.google.com/maps?q=3.00927012580472,99.432271400424"
1470,Indonesia,4898,636740,98.84915821,1.412523381,"https://www.google.com/maps?q=1.41252338125483,98.8491582109572"
1471,Indonesia,1794,233220,100.1082422,2.223496448,"https://www.google.com/maps?q=2.2234964477111,100.108242164194"
1472,Indonesia,12415,1613950,98.92199414,1.364519886,"https://www.google.com/maps?q=1.36451988586793,98.9219941426369"
1473,Indonesia,789,102570,100.1490121,1.932902072,"https://www.google.com/maps?q=1.93290207197068,100.149012113132"
1474,Indonesia,73,9490,100.1766917,1.878395576,"https://www.google.com/maps?q=1.87839557638336,100.176691650528"
1475,Indonesia,1486,193180,100.1378615,1.856280798,"https://www.google.com/maps?q=1.85628079823545,100.13786145541"
1476,Indonesia,6286,817180,99.94604165,1.470963668,"https://www.google.com/maps?q=1.47096366832791,99.9460416510036"
1477,Indonesia,2128,276640,103.1780121,-2.002150891,"https://www.google.com/maps?q=-2.00215089080736,103.178012083766"
1478,Indonesia,11238,1460940,102.643721,-2.052438603,"https://www.google.com/maps?q=-2.05243860261875,102.643720964773"
1479,Indonesia,8059,1047670,102.7164907,-2.080630502,"https://www.google.com/maps?q=-2.08063050172971,102.716490694026"
1480,Indonesia,1959,254670,102.8248897,-2.058900724,"https://www.google.com/maps?q=-2.0589007243588,102.824889698824"
1481,Indonesia,5885,765050,103.6439352,-1.091619109,"https://www.google.com/maps?q=-1.09161910869963,103.643935199301"
1482,Indonesia,19394,2521220,102.3900635,-1.303569905,"https://www.google.com/maps?q=-1.30356990499349,102.390063463475"
1483,Indonesia,6674,867620,102.777295,-1.514164537,"https://www.google.com/maps?q=-1.51416453745163,102.777294957716"
1484,Indonesia,5407,702910,102.6348089,-1.427654056,"https://www.google.com/maps?q=-1.42765405605083,102.63480890374"
1485,Indonesia,3343,434590,102.6406555,-2.181782125,"https://www.google.com/maps?q=-2.18178212464815,102.640655541551"
1486,Indonesia,2035,264550,103.6870951,-1.17954087,"https://www.google.com/maps?q=-1.17954087026129,103.687095074617"
1487,Indonesia,4638,602940,103.6855188,-1.285525863,"https://www.google.com/maps?q=-1.28552586307455,103.685518791562"
1488,Indonesia,3846,499980,103.8578525,-1.199312724,"https://www.google.com/maps?q=-1.19931272443495,103.857852459613"
1489,Indonesia,3540,460200,103.9553317,-1.251112108,"https://www.google.com/maps?q=-1.25111210813435,103.955331691432"
1490,Indonesia,3568,463840,102.8502053,-1.530899802,"https://www.google.com/maps?q=-1.53089980224854,102.850205275257"
1491,Indonesia,11889,1545570,102.9234135,-1.544632607,"https://www.google.com/maps?q=-1.54463260681339,102.923413501039"
1492,Indonesia,13901,1807130,102.8847421,-1.792349444,"https://www.google.com/maps?q=-1.79234944369885,102.88474207304"
1493,Indonesia,2643,343590,102.5462341,-1.986830206,"https://www.google.com/maps?q=-1.98683020589343,102.546234077509"
1494,Indonesia,20500,2665000,103.4989361,-2.07650048,"https://www.google.com/maps?q=-2.07650048038248,103.49893610721"
1495,Indonesia,3542,460460,102.4844575,-1.931424074,"https://www.google.com/maps?q=-1.93142407360525,102.484457461928"
1496,Indonesia,1061,137930,103.1513966,-1.044356455,"https://www.google.com/maps?q=-1.04435645466444,103.151396629252"
1497,Indonesia,476,61880,102.9974994,-1.62172403,"https://www.google.com/maps?q=-1.62172402962126,102.997499358375"
1498,Indonesia,19298,2508740,103.0341948,-1.327111913,"https://www.google.com/maps?q=-1.32711191335877,103.034194751059"
1499,Indonesia,506,65780,102.8943673,-1.338307518,"https://www.google.com/maps?q=-1.33830751761505,102.894367348784"
1500,Indonesia,1122,145860,103.0969119,-1.004957496,"https://www.google.com/maps?q=-1.00495749556226,103.096911912929"
1501,Indonesia,12688,1649440,103.1023692,-1.06873076,"https://www.google.com/maps?q=-1.06873075993933,103.102369221252"
1502,Indonesia,6439,837070,102.9279052,-1.25505411,"https://www.google.com/maps?q=-1.25505411023518,102.927905207292"
1503,Indonesia,5526,718380,102.9400985,-1.176642866,"https://www.google.com/maps?q=-1.17664286600353,102.940098471318"
1504,Indonesia,481,62530,103.0144968,-1.076153235,"https://www.google.com/maps?q=-1.07615323455,103.014496772605"
1505,Indonesia,143,18590,103.0059108,-1.592784162,"https://www.google.com/maps?q=-1.59278416188287,103.005910812216"
1506,Indonesia,454,59020,103.032337,-1.618863279,"https://www.google.com/maps?q=-1.61886327941192,103.032336961681"
1507,Indonesia,511,66430,103.8000081,-1.759272083,"https://www.google.com/maps?q=-1.7592720829547,103.800008130402"
1508,Indonesia,4184,543920,103.2417388,-1.270196495,"https://www.google.com/maps?q=-1.27019649506729,103.241738808879"
1509,Indonesia,919,119470,102.9106534,-1.238618473,"https://www.google.com/maps?q=-1.23861847294926,102.910653415783"
1510,Indonesia,9425,1225250,103.0003237,-1.175750727,"https://www.google.com/maps?q=-1.1757507270565,103.000323722588"
1511,Indonesia,24485,3183050,103.1155988,-1.940589679,"https://www.google.com/maps?q=-1.94058967869067,103.115598799301"
1512,Indonesia,1976,256880,102.7891969,-2.36293174,"https://www.google.com/maps?q=-2.362931740032,102.789196888398"
1513,Indonesia,3083,400790,103.4652669,-1.270561395,"https://www.google.com/maps?q=-1.27056139468856,103.465266929963"
1514,Indonesia,732,95160,103.5028464,-1.930860583,"https://www.google.com/maps?q=-1.93086058261336,103.502846411115"
1515,Indonesia,21941,2852330,103.8780098,-1.643669007,"https://www.google.com/maps?q=-1.6436690068266,103.878009808687"
1516,Indonesia,26486,3443180,103.3211216,-2.018300281,"https://www.google.com/maps?q=-2.01830028093766,103.321121582163"
1517,Indonesia,9240,1201200,101.733525,-1.44021215,"https://www.google.com/maps?q=-1.44021215014539,101.733524963012"
1518,Indonesia,510,66300,103.1467755,-1.148841334,"https://www.google.com/maps?q=-1.14884133421754,103.146775458473"
1519,Indonesia,1254,163020,101.769734,-1.464189963,"https://www.google.com/maps?q=-1.46418996266637,101.769734007002"
1520,Indonesia,3140,408200,103.4069533,-1.33080309,"https://www.google.com/maps?q=-1.33080308999702,103.406953301331"
1521,Indonesia,2128,276640,103.1780121,-2.002150891,"https://www.google.com/maps?q=-2.00215089080736,103.178012083766"
1522,Indonesia,3595,467350,103.4247756,-1.271959339,"https://www.google.com/maps?q=-1.27195933916807,103.424775571314"
1523,Indonesia,7766,1009580,101.8915787,-1.553034759,"https://www.google.com/maps?q=-1.55303475880231,101.891578655684"
1524,Indonesia,4700,611000,102.7174743,-2.186483325,"https://www.google.com/maps?q=-2.18648332507141,102.717474252828"
1525,Indonesia,2586,336180,102.6772169,-2.16274203,"https://www.google.com/maps?q=-2.16274202979167,102.677216931638"
1526,Indonesia,13908,1808040,103.3946178,-1.906001587,"https://www.google.com/maps?q=-1.90600158735988,103.394617802635"
1527,Indonesia,6052,786760,103.9135914,-1.727429028,"https://www.google.com/maps?q=-1.72742902755963,103.913591395018"
1528,Indonesia,975,126750,103.8220779,-1.727297297,"https://www.google.com/maps?q=-1.72729729686454,103.822077901553"
1529,Indonesia,3756,488280,103.1762151,-1.081840807,"https://www.google.com/maps?q=-1.0818408066893,103.176215096623"
1530,Indonesia,491,63830,102.8379842,-1.32684522,"https://www.google.com/maps?q=-1.32684521998297,102.837984173179"
1531,Indonesia,6559,852670,102.5338603,-1.392285781,"https://www.google.com/maps?q=-1.39228578102627,102.53386026735"
1532,Indonesia,3755,488150,104.5638084,1.060859431,"https://www.google.com/maps?q=1.06085943086685,104.563808430699"
1533,Indonesia,17644,2293720,104.3979782,-0.5046307709,"https://www.google.com/maps?q=-0.50463077089379,104.397978225587"
1534,Indonesia,21406,2782780,104.4595461,1.156543173,"https://www.google.com/maps?q=1.15654317290918,104.459546121653"
1535,Indonesia,3841,499330,104.2816946,1.017621051,"https://www.google.com/maps?q=1.01762105103101,104.28169456728"
1536,Indonesia,93,12090,104.2528016,0.9773638602,"https://www.google.com/maps?q=0.977363860185028,104.252801623084"
1537,Indonesia,465,60450,104.2464046,0.9874832824,"https://www.google.com/maps?q=0.987483282366976,104.246404645048"
1538,Indonesia,4994,649220,104.3868829,-2.68633317,"https://www.google.com/maps?q=-2.68633317027514,104.386882852689"
1539,Indonesia,44,5720,104.3957425,-2.727636844,"https://www.google.com/maps?q=-2.72763684445852,104.395742548845"
1540,Indonesia,3029,393770,104.2231587,-2.659499726,"https://www.google.com/maps?q=-2.65949972585384,104.223158679376"
1541,Indonesia,9602,1248260,104.3334492,-3.116074038,"https://www.google.com/maps?q=-3.11607403832925,104.333449195615"
1542,Indonesia,545,70850,103.9218184,-2.389941768,"https://www.google.com/maps?q=-2.38994176848494,103.921818385908"
1543,Indonesia,11257,1463410,103.3641106,-2.914387677,"https://www.google.com/maps?q=-2.91438767665291,103.364110586182"
1544,Indonesia,3195,415350,103.536749,-2.628140635,"https://www.google.com/maps?q=-2.6281406350428,103.536748988231"
1545,Indonesia,8610,1119300,103.9438161,-2.538546647,"https://www.google.com/maps?q=-2.538546646657,103.943816143437"
1546,Indonesia,29371,3818230,105.7971859,-3.908532617,"https://www.google.com/maps?q=-3.90853261711837,105.797185893195"
1547,Indonesia,990,128700,103.8514576,-2.280631774,"https://www.google.com/maps?q=-2.28063177353787,103.851457571785"
1548,Indonesia,177,23010,104.3876042,-2.81057412,"https://www.google.com/maps?q=-2.81057412031577,104.387604209019"
1549,Indonesia,2765,359450,104.2907329,-3.938428304,"https://www.google.com/maps?q=-3.93842830435211,104.290732893959"
1550,Indonesia,2130,276900,104.4723315,-2.750621381,"https://www.google.com/maps?q=-2.75062138129241,104.472331490405"
1551,Indonesia,95,12350,104.3266724,-3.91756735,"https://www.google.com/maps?q=-3.91756734995206,104.326672380974"
1552,Indonesia,718,93340,103.3851981,-3.003221554,"https://www.google.com/maps?q=-3.00322155447462,103.385198089135"
1553,Indonesia,8086,1051180,104.0581233,-2.451408192,"https://www.google.com/maps?q=-2.45140819174015,104.058123345655"
1554,Indonesia,3504,455520,104.2752313,-3.915348896,"https://www.google.com/maps?q=-3.91534889597456,104.275231282407"
1555,Indonesia,1502,195260,104.6788082,-2.787439211,"https://www.google.com/maps?q=-2.78743921063718,104.678808205711"
1556,Indonesia,7869,1022970,103.3364217,-3.074202468,"https://www.google.com/maps?q=-3.07420246750688,103.33642171498"
1557,Indonesia,2380,309400,103.2599575,-2.915978132,"https://www.google.com/maps?q=-2.91597813244353,103.259957505743"
1558,Indonesia,5319,691470,102.6325528,-2.911651366,"https://www.google.com/maps?q=-2.91165136574624,102.632552775902"
1559,Indonesia,2277,296010,104.6778602,-2.709961014,"https://www.google.com/maps?q=-2.70996101411044,104.677860248408"
1560,Indonesia,877,114010,105.30053,-3.583583841,"https://www.google.com/maps?q=-3.58358384062035,105.300529995751"
1561,Indonesia,458,59540,105.4041007,-3.552633264,"https://www.google.com/maps?q=-3.55263326385924,105.404100661461"
1562,Indonesia,8697,1130610,105.4861558,-3.527254513,"https://www.google.com/maps?q=-3.52725451293605,105.486155789174"
1563,Indonesia,2403,312390,105.4614299,-3.620611662,"https://www.google.com/maps?q=-3.62061166196896,105.461429897438"
1564,Indonesia,436,56680,105.4568579,-3.668302339,"https://www.google.com/maps?q=-3.66830233876872,105.456857870954"
1565,Indonesia,2273,295490,104.6721349,-2.743748904,"https://www.google.com/maps?q=-2.74374890371201,104.672134860246"
1566,Indonesia,14235,1850550,102.9402829,-2.763176539,"https://www.google.com/maps?q=-2.76317653947889,102.940282878621"
1567,Indonesia,486,63180,103.0266275,-2.787338676,"https://www.google.com/maps?q=-2.7873386764526,103.026627545033"
1568,Indonesia,9480,1232400,104.4096941,-2.441097856,"https://www.google.com/maps?q=-2.44109785587767,104.409694130759"
1569,Indonesia,2979,387270,103.1686809,-2.724767419,"https://www.google.com/maps?q=-2.72476741894472,103.168680894259"
1570,Indonesia,6943,902590,102.2175805,-5.355474192,"https://www.google.com/maps?q=-5.35547419163772,102.21758054763"
1571,Indonesia,713,92690,101.4291552,-2.781383297,"https://www.google.com/maps?q=-2.78138329732297,101.429155210493"
1572,Indonesia,2062,268060,101.6903403,-2.944847251,"https://www.google.com/maps?q=-2.94484725138481,101.69034028702"
1573,Indonesia,2940,382200,101.4891446,-2.895481915,"https://www.google.com/maps?q=-2.89548191537764,101.489144586616"
1574,Indonesia,2924,380120,101.411881,-2.700896773,"https://www.google.com/maps?q=-2.70089677287865,101.411880953528"
1575,Indonesia,8891,1155830,101.5548089,-1.101606889,"https://www.google.com/maps?q=-1.10160688870519,101.554808907852"
1576,Indonesia,10189,1324570,99.47766174,0.1797780089,"https://www.google.com/maps?q=0.17977800886909,99.4776617408011"
1577,Indonesia,8310,1080300,101.4704058,-1.319068883,"https://www.google.com/maps?q=-1.31906888287369,101.470405798435"
1578,Indonesia,4547,591110,99.37947851,0.3026705337,"https://www.google.com/maps?q=0.302670533707361,99.3794785100506"
1579,Indonesia,6567,853710,101.5906497,-1.21886379,"https://www.google.com/maps?q=-1.21886379038328,101.590649734265"
1580,Indonesia,14143,1838590,101.7669691,-1.027672857,"https://www.google.com/maps?q=-1.02767285679511,101.766969144349"
1581,Indonesia,7358,956540,101.6043051,-1.49909448,"https://www.google.com/maps?q=-1.49909447978824,101.604305066939"
1582,Indonesia,812,105560,99.99547269,-0.1571922619,"https://www.google.com/maps?q=-0.157192261916918,99.9954726904284"
1583,Indonesia,4317,561210,99.90064206,-0.1908845363,"https://www.google.com/maps?q=-0.190884536336609,99.9006420587324"
1584,Indonesia,7499,974870,99.60163577,0.1661157365,"https://www.google.com/maps?q=0.166115736496315,99.6016357709192"
1585,Indonesia,410,53300,100.7610915,-0.8464817968,"https://www.google.com/maps?q=-0.846481796769238,100.76109154008"
1586,Indonesia,2600,338000,99.65995925,0.2930820231,"https://www.google.com/maps?q=0.293082023089378,99.6599592459958"
1587,Indonesia,570,74100,100.0416854,-0.1007661603,"https://www.google.com/maps?q=-0.100766160293568,100.041685375666"
1588,Indonesia,1981,257530,99.97936051,-0.1125750154,"https://www.google.com/maps?q=-0.112575015390355,99.9793605115749"
1589,Indonesia,4868,632840,99.71117097,0.04849700887,"https://www.google.com/maps?q=0.0484970088727924,99.711170973603"
1590,Indonesia,1781,231530,99.77049352,-0.02394726379,"https://www.google.com/maps?q=-0.0239472637946908,99.7704935222145"
1591,Indonesia,12474,1621620,101.4535608,-1.404832643,"https://www.google.com/maps?q=-1.40483264312901,101.453560784913"
1592,Indonesia,5227,679510,101.5994767,-1.400581515,"https://www.google.com/maps?q=-1.4005815154687,101.599476726904"
1593,Indonesia,10722,1393860,101.5133663,-1.473041943,"https://www.google.com/maps?q=-1.47304194260269,101.51336633051"
1594,Indonesia,7238,940940,99.86482134,-0.1358522585,"https://www.google.com/maps?q=-0.135852258525001,99.8648213391519"
1595,Indonesia,4884,634920,99.70390197,0.156267032,"https://www.google.com/maps?q=0.156267031972192,99.7039019711756"
1596,Indonesia,183,23790,104.5488573,-4.578189809,"https://www.google.com/maps?q=-4.57818980907011,104.548857314206"
1597,Indonesia,14738,1915940,105.4904276,-4.922526085,"https://www.google.com/maps?q=-4.922526084502,105.49042760375"
1598,Indonesia,348,45240,105.5458133,-4.790456892,"https://www.google.com/maps?q=-4.79045689157582,105.545813306859"
1599,Indonesia,16241,2111330,105.8598384,-4.57579862,"https://www.google.com/maps?q=-4.57579861953502,105.859838365823"
1600,Indonesia,27065,3518450,105.6810776,-4.448538618,"https://www.google.com/maps?q=-4.44853861842712,105.681077552994"
1601,Indonesia,2373,308490,104.3510896,-5.586292957,"https://www.google.com/maps?q=-5.58629295672798,104.351089598238"
1602,Indonesia,772,100360,105.4617727,-5.071963839,"https://www.google.com/maps?q=-5.07196383922829,105.461772682245"
